ARTICOLO,DES_ART,DES_ART2,UMIS,IVA,CLASSE_EQ,SOTTOCLASSE,GRUPPO_MERC,CLASSE_PROV,CLASSE_SCONTO,MODELLO_ART,GRUPPO_ART1,GRUPPO_ART2,GRUPPO_ART3,GRUPPO_ART4,GRUPPO_ART5,GRUPPO_ART6,GRUPPO_ART7,GRUPPO_ART8,GRUPPO_ART9,GRUPPO_ART10,GRUPPO_ART11,GRUPPO_ART12,ARTICOLO_CLI,FORNITORI_1,FORNITORI_2,FORNITORI_3,ART_FORNITORI_1,ART_FORNITORI_2,ART_FORNITORI_3,PREZZI_FOR_1,PREZZI_FOR_2,PREZZI_FOR_3,VALUTE_FOR_1,VALUTE_FOR_2,VALUTE_FOR_3,PREZZI_FOR_VAL_1,PREZZI_FOR_VAL_2,PREZZI_FOR_VAL_3,DATA_PREZZI_FOR_1,DATA_PREZZI_FOR_2,DATA_PREZZI_FOR_3,ULTIMO_COSTO,ULTIMO_ACQ,ULTIMO_PREZZO,ULTIMA_VEND,UMIS_VEND,CONV_UM,UMIS_ACQ,CONV_UM_ACQ,COLLOCAZIONE,PEZZI_CONF,PEZZI_SUBC,DIMS_1,DIMS_2,DIMS_3,DIMS_EXTRA_1,DIMS_EXTRA_2,DIMS_EXTRA_3,PESO,PESO_LORDO_ART,TARA_ART,CAPACITA_ART,SCORTA_MINIMA,SCORTA_LIMITE,TEMPO_RIORDINO,LOTTO_RIORDINO,TIPO_LOTTO_RIORD,INTERVALLO_RIORD,G_MESE_RIORD,G_WEEK_RIORD,PIANIFICATORE,MATERIALE_ART,CODICE_VINO,TIPO_ACCISA,COSTO_PRODUZIONE,QT_LOGISTICA,GIORNI_VAL,MESI_SCAD_REV_IMP,MESI_SCAD_COLL_IMP,DES_CONFEZIONE_STD,NUM_CONF_BANCALE,ALTEZZA_CONF_STD,NUM_CONF_STRATO,MAG_LOGISTICA_STD,FILA_STD,PIANO_STD,BOX_STD,TIPO_IMBALLO_STD,ANNO_LIFO,NAZIONE_PROD,BAR_CODE_EAN13,MOV_MAG,ORDINABILE,PRODUCIBILE,CONSEGNABILE_CLI,ARTICOLO_AP,PRODOTTO_IE,ART_FANTASMA,ART_OPZIONE,SCONTABILE,APPL_PROV,CONTROLLO_QUAL,CONTROLLO_LOTTO,SER_NUM_LOTTI_ON,RICALCOLO_LOTTO,RICALCOLO_SCORTA,RICALCOLO_T_RIORD,INTRASTAT_ON,MAG_LOGISTICA_ON,MRP_IGNORA_MAG,ART_CONSUMO_DB,ART_NO_PREL_RPRO,ARTICOLO_KIT,ART_PEZZE,ART_COLORATO,DATA_INS,OP_AN_ART,ROWID
1 A284581,ASS. MORSETTO FAST GRIP,BURATTATO E SBAVATO <930-932>,PZ,22,4556,,1 22,,,,,,,,,,,,,,,,089220ALS17,,,,,,,0,0,0,,,,0,0,0,,,,0,20101209,3.441,20180228,,0,,0,,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20120914,M,AAiSBdAAFAAAXTMAAR
1 A284600,PIASTRA REG. TESTA/VISORE MA,X D120/D160 <934>,PZ,22,4321,,1 22,,,,,,,,,,,,,,,CHAL,840010009300,,,,,,,0,0,0,,,,0,0,0,,,,0.465,20101217,0.685,20180119,,0,,0,,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,,,,900093300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20080327,M,AAiSBdAAFAABy4fAAQ
1 A284610,PIASTRA REG. TESTA/VISORE MAX,D120R <1172> <ex 93401>,PZ,22,4321,,1 22,,,,,,,,,,,,,,,,840010009602,,,,,,,0,0,0,,,,0,0,0,,,,0.521,20101217,0.752,20171106,,0,,0,,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,,,,900117200,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20080327,M,AAiSBdAAFAAAXTaAAO
1 A284670,SPULENTRAEGER <939>,,PZ,22,4782,,1 22,,,,,TMB1,,,,,,,,,,CHAL,5893287,,,,,,,0,0,0,,,,0,0,0,,,,0.454,20110308,1.661,20180522,,0,,0,,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,,,,900093900,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080619,M,AAiSBdAAFAACD4yAAD
1 A284680,OELPUMPENDECKEL <940>,,PZ,22,4782,,1 22,,,,,TMB1,,,,,,,,,,CHAL,5893272,,,,,,,0,0,0,,,,0,0,0,,,,0.221,20110308,0.49,20171116,,0,,0,,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,,,,900094000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20141006,M,AAiSBdAAFAAAXOkAAN
1 A284690,BLOCCHETTO FIAT 139 LHD,NUOVA PANDA <941> 168993A,PZ,22,4722,,1 22,,,,,FMA2,M001,,,,,,,CFMO,,CHAL,168993A,,,,,,,0,0,0,,,,0,0,0,,,,0.65,20110407,0.719,20180524,,0,,0,,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,,,,900094100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080711,M,AAiSBdAAFAAAXT+AAR
1 A284700,BLOCCHETTO FIAT 139 RHD,NUOVA PANDA <94101> 168994A,PZ,22,4722,,1 22,,,,,FMA2,M001,,,,,,,CFMO,,CHAL,168994A,,,,,,,0,0,0,,,,0,0,0,,,,0.644,20110407,0.719,20180105,,0,,0,,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,,,,900094100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080711,M,AAiSBdAAFAAAXUJAAM
1 A284710,CORPO RIDUT. 3BL416.5 VER.4FIL,M8 + 1M3  VERNICIATO <942>,PZ,22,4704,,1 22,,,,,,,,,,,,,,,CHAL,/ZASLIM COR,,,,,,,0,0,0,,,,0,0,0,,,,5.73,20110407,9.531,20150612,,0,,0,,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,,,,900094200,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080711,,AAiSBdAAFAAAXTPAAG
1 A284720,CALOTTA RUL.VERN. /WASLIM CAM,<943> VERNICIATA,PZ,22,4704,,1 22,,,,,,,,,,,,,,,CHAL,/WASLIM CAM,,,,,,,0,0,0,,,,0,0,0,,,,2.393,20110407,2.73,20170201,,0,,0,,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,,,,900094300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20081023,,AAiSBdAAFAAAXTPAAH
1 A284730,FLANGIA INFERIORE 3BL418.1,VERNICIATA <943>,PZ,22,4704,,1 22,,,,,,,,,,,,,,,CHAL,/ZASLIM  FLA,,,,,,,0,0,0,,,,0,0,0,,,,1.471,20110407,0.979,20150612,,0,,0,,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,,,,900094300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20081023,,AAiSBdAAFAAAXTPAAI
1 A284740,ST.CHIAVE SICUREZZA INTERBL.AL,<944>,PZ,22,4799,,1 22,,,,,,,,,,,,,,,CHAL,STA70080,,,,,,,0,0,0,,,,0,0,0,,,,0.186,20110414,0.298,20171011,,0,,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,900094400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20081023,M,AAiSBdAAFAAAXQCAAK
1 A284770,FORCELLA VISORE MOON L=111,<946>,PZ,22,4767,,1 22,,,,,,,,,,,,,,,CHAL,129010051,,,,,,,0,0,0,,,,0,0,0,,,,1.557,20110427,2.358,20180412,,0,,0,,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,,,,900094600,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20081023,M,AAiSBdAAFAAAXQVAAJ
1 A284780,FORCELLA VISORE L=80 <94601>,,PZ,22,4767,,1 22,,,,,,,,,,,,,,,CHAL,125010026,,,,,,,0,0,0,,,,0,0,0,,,,1.511,20110427,2.571,20180424,,0,,0,,0,0,0,0,0,0,0,0,84.5,0,0,0,0,0,0,0,0,,,,900094601,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090212,M,AAiSBdAAFAACD4wAAG
1 A284860,FLANGE D/Z28 A160 cod. 4370952,<949>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4370952,,,,,,,0,0,0,,,,0,0,0,,,,3.201,20110622,4.49,20180110,,0,,0,,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,,,,900094900,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090303,M,AAiSBdAAFAAAXO/AAQ
1 A284880,ATTACCO A PARETE 3BL473.1,<951>,PZ,22,4305,,1 22,,,,,,,,,,,,,,,CHAL,/XASLIM AAP,,,,,,,0,0,0,,,,0,0,0,,,,2.115,20110913,2.928,20160629,,0,,0,,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,,,,900095100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090708,,AAiSBdAAFAABy4eAAQ
1 A284890,BRACCIO MOTORE 3BL472.2 <952>,,PZ,22,4305,,1 22,,,,,,,,,,,,,,,,/XASLIM BMO,,,,,,,0,0,0,,,,0,0,0,,,,3.388,20110913,4.463,20170419,,0,,0,,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,500,0,,,,900095200,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090713,M,AAiSBdAAFAAAXQUAAS
1 A284900,ENDSHIELD BS LA063 cod.4027746,<953>,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4027746,,,,,,,0,0,0,,,,0,0,0,,,,4.244,20110916,4.76,20180119,,0,,0,,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,,,,900095300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090713,M,AAiSBdAAFAAAXTPAAQ
1 A284901,ENDSHIELD BS LA063 6201 ZV43,cod.4027748 <953>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4027748,,,,,,,0,0,0,,,,0,0,0,,,,4.244,20110916,4.91,20180417,,0,,0,,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,,,,900095300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090713,M,AAiSBdAAFAAAXTiAAO
1 A284910,COVER DZ29 cod.4025957 <954>,<954>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4025957,,,,,,,0,0,0,,,,0,0,0,,,,1.409,20110916,1.61,20180129,,0,,0,,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,,,,900095400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090713,M,AAiSBdAAFAACD4xAAL
1 A284920,HOUSING COVER B29 cod.4025841,<955>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,,4025841,,,,,,,0,0,0,,,,0,0,0,,,,1.694,20110916,2.13,20180327,,0,,0,,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,,,,900095500,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090714,M,AAiSBdAAFAAAXQUAAO
1 A284930,HOUSING DZ29 cod.4025941,<1176> <ex93601>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4025941,,,,,,,0,0,0,,,,0,0,0,,,,11.655,20110916,11.82,20180420,,0,,0,,0,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,,,,900117600,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20080404,M,AAiSBdAAFAACD4xAAP
1 A284940,HOUSING DZF29 cod.4025944,<1175> <ex 92401>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4025944,,,,,,,0,0,0,,,,0,0,0,,,,11.561,20110916,11.64,20180228,,0,,0,,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,,,,900117500,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20071116,M,AAiSBdAAFAAAXObAAU
1 A284950,SPORTELLO PER SBLOCCO dis.L103,<958>,PZ,22,4303,,1 22,,,,,CAME,M001,,,,,,,,,CHAL,119BL103,,,,,,,0,0,0,,,,0,0,0,,,,0.402,20111012,0.507,20180517,,0,,0,,0,0,0,0,0,0,0,0,111,0,0,0,2000,0,0,5000,0,,,,900095800,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090727,M,AAiSBdAAFAAAXTPAAL
1 A284960,SEMICARCASSA SX RIDUTTORE L100,<959>,PZ,22,4303,,1 22,,,,,CAME,M001,,,,,,,,,CHAL,119BL100,,,,,,,0,0,0,,,,0,0,0,,,,0.917,20111012,1.308,20171207,,0,,0,,0,0,0,0,0,0,0,0,932,0,0,0,2000,0,0,5000,0,,,,900095900,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090727,M,AAiSBdAAFAAAXSEAAW
1 A284961,SEMICASSA FRONTE BX,<959>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV939,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.308,20180529,,0,,0,,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180209,M,AAiSBdAAFAACD4nAAR
1 A284970,SEMICARCASSA DX RIDUTTORE L101,<959>,PZ,22,4303,,1 22,,,,,CAME,M001,,,,,,,,,CHAL,119BL101,,,,,,,0,0,0,,,,0,0,0,,,,0.872,20111012,1.405,20171220,,0,,0,,0,0,0,0,0,0,0,0,965,0,0,0,2000,0,0,5000,0,,,,900095900,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090727,M,AAiSBdAAFAAAXUOAAN
1 A284971,SEMICASSA RETRO BX,<959>,PZ,22,4303,,1 22,,,,,CAME,,,,,,,,,,,119BV940,,,,,,,0,0,0,,,,0,0,0,,,,0,,1.405,20180529,,0,,0,,0,0,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20180209,M,AAiSBdAAFAACD4nAAS
1 A284980,FLANGIA MOTORE BARRIERA 24V,3EL367 <960> CUS9013,PZ,22,3778,,1 22,,,,,,,,,,,,,,,CHAL,ZAEL3424FLA,,,,,,,0,0,0,,,,0,0,0,,,,1.852,20111012,2.442,20171006,,0,,0,,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,,,,900096000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090728,M,AAiSBdAAFAAAXSxAAF
1 A285000,FLANGIA FRIZIONE FEMMINA L_159,<962>,PZ,22,4303,,1 22,,,,,CAME,M001,,,,,,,,,CHAL,119BL159,,,,,,,0,0,0,,,,0,0,0,,,,0.427,20110916,0.355,20180517,,0,,0,,0,0,0,0,0,0,0,0,75,0,0,0,2000,0,0,5000,0,,,,900096200,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090728,M,AAiSBdAAFAAAXSRAAD
1 A285010,FLANGIA FRIZIONE MASCHIO L_160,<962>,PZ,22,4303,,1 22,,,,,CAME,M001,,,,,,,,,CHAL,119BL160,,,,,,,0,0,0,,,,0,0,0,,,,0.432,20110916,0.355,20180523,,0,,0,,0,0,0,0,0,0,0,0,98,0,0,0,2000,0,0,5000,0,,,,900096200,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20100914,M,AAiSBdAAFAAAXThAAI
1 A285060,HOUSING C29 cod.4025913,<963>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4025913,,,,,,,0,0,0,,,,0,0,0,,,,10.196,20111124,11.11,20180529,,0,,0,,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,,,,900096300,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090728,M,AAiSBdAAFAAAXTtAAQ
1 A285070,HOUSING CF29 cod.4027717,<964>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4027717,,,,,,,0,0,0,,,,0,0,0,,,,10.196,20111124,10.45,20180214,,0,,0,,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,,,,900096400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090728,M,AAiSBdAAFAACD4kAAN
1 A285080,LAGSHI BS LE080 cod.4027778,<957>,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4027778,,,,,,,0,0,0,,,,0,0,0,,,,4.694,20130630,5.1,20180226,,0,,0,,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,,,,900095700,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090721,M,AAiSBdAAFAACD4RAAB
1 A285081,LAGSHI BS LE080 ZV43 cod.40277,80<957>,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4027780,,,,,,,0,0,0,,,,0,0,0,,,,4.694,20111214,6.67,20180529,,0,,0,,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,,,,900095700,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090721,M,AAiSBdAAFAACD4RAAA
1 A285082,LAGSHI BS LE080 ZV43 4FIL.,4027781 <957>,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,,4027781,,,,,,,0,0,0,,,,0,0,0,,,,4.694,20111214,7.34,20180214,,0,,0,,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,,,,900095700,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170523,M,AAiSBdAAFAACD44AAA
1 A285090,LAGSHI BS LE090 cod.4027783,<1154> EX 95701,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4027783,,,,,,,0,0,0,,,,0,0,0,,,,4.694,20111214,5.8,20180430,,0,,0,,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,,,,900115400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090721,M,AAiSBdAAFAACD44AAF
1 A285091,LAGSHI BS LE090 ZV43 cod.40277,85 <1154> EX 95701,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4027785,,,,,,,0,0,0,,,,0,0,0,,,,4.694,20111214,7.65,20180529,,0,,0,,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,,,,900115400,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090727,M,AAiSBdAAFAACD44AAG
1 A285110,FLANGE DZF39 A120 cod.4022721,<966>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,CHAL,4022721,,,,,,,0,0,0,,,,0,0,0,,,,2.141,20120109,2.59,20171025,,0,,0,,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,,,,900096600,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20090923,M,AAiSBdAAFAABy4bAAI
1 A285130,FLANGE DZF39 A160 cod.4022725,<967>,PZ,22,10741,,1 22,,,,,SMS1,M001,,,,,,,SIEM,,CHAL,4022725,,,,,,,0,0,0,,,,0,0,0,,,,2.141,20120109,3.39,20180207,,0,,0,,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,,,,900096700,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20091002,M,AAiSBdAAFAAAXUNAAU
1 A285140,FLANGE DZF39 A200 cod.4022727,<1191> <ex 96701>,PZ,22,10741,,1 22,,,,,SMS1,,,,,,,,SIEM,,,4022727,,,,,,,0,0,0,,,,0,0,0,,,,2.141,20120109,4.32,20171025,,0,,0,,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,,,,900119100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20091007,M,AAiSBdAAFAABy4bAAN
1 A285150,COPERCHIO RIDUTTORE 3SL270.3,VERN. GRIGIO RAL7046 <968>,PZ,22,4305,,1 22,,,,,,M001,,,,,,,,,CHAL,/30300400,,,,,,,0,0,0,,,,0,0,0,,,,2.835,20120124,5.906,20180525,,0,,0,,0,0,0,0,0,0,0,0,704,0,0,0,250,0,0,0,0,,,,900096800,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20091015,M,AAiSBdAAFAAAXT4AAU
1 A285160,CORPO RIDUTTORE 3SL269.2,VERN. GRIGIO RAL7046 <969>,PZ,22,4305,,1 22,,,,,,M001,,,,,,,,,CHAL,/30300450,,,,,,,0,0,0,,,,0,0,0,,,,5.467,20120124,9.959,20180525,,0,,0,,0,0,0,0,0,0,0,0,1601,0,0,0,250,0,0,0,0,,,,900096900,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20091023,M,AAiSBdAAFAAAXT5AAH
1 A285170,CAVALLOTTO SBLOCCO 3SL273.1,VERN. GRIGIO RAL7046 <970>,PZ,22,4305,,1 22,,,,,,M001,,,,,,,,,CHAL,/WASLINTE CSB,,,,,,,0,0,0,,,,0,0,0,,,,0.344,20120124,0.751,20180525,,0,,0,,0,0,0,0,0,0,0,0,27,0,0,0,250,0,0,0,0,,,,900097000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20091023,M,AAiSBdAAFAAAXT4AAR
1 A285180,TAPPO PIENO 3SL274.1 VERN.,GRIGIO RAL7046 <970>,PZ,22,4305,,1 22,,,,,,M001,,,,,,,,,CHAL,/WASLINTE TAP,,,,,,,0,0,0,,,,0,0,0,,,,0.405,20120124,0.952,20180525,,0,,0,,0,0,0,0,0,0,0,0,35,0,0,0,250,0,0,0,0,,,,900097000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20091026,M,AAiSBdAAFAAAXT4AAS
1 A285190,ALBERINO SBLOCCO 3SL272.2<970>,,PZ,22,4305,,1 22,,,,,,,,,,,,,,,CHAL,/ZASLINTE ASB,,,,,,,0,0,0,,,,0,0,0,,,,0.311,20120124,0.31,20141118,,0,,0,,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,,,900097000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20091026,,AAiSBdAAFAABy4pAAD
1 A285200,MANIGLIA SBLOCCO 31100150,ROSSA RAL 2004 <970>,PZ,22,4305,,1 22,,,,,,,,,,,,,,,,/31100150,,,,,,,0,0,0,,,,0,0,0,,,,0.311,20120124,0.85,20180321,,0,,0,,0,0,0,0,0,0,0,0,13,0,0,0,250,0,0,0,0,,,,900097000,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,N,S,N,N,N,N,N,N,20091026,M,AAiSBdAAFAAAXT5AAU
1 A285210,HOUSING PIERBURG cod.,3.26747.07.0 GR <971>,PZ,22,4782,,1 22,,,,,TMB1,,,,,,,,,,CHAL,3.26747.07.0 GR,,,,,,,0,0,0,,,,0,0,0,,,,0.853,20120124,2.523,20180515,,0,,0,,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,,,,900097100,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,P,I,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20091026,M,AAiSBdAAFAAAXUPAAI
