^PRODOTTO^|^DESCRIZIONE^|^COD_CICLO^|^FASE^|^OPERAZIONE^|^CL.MACCHINE^|^CL.OPERATORI LAV.^|^CL.OPERATORI ATTR.^|^ATTREZZATURA^|^T.ATTR.MACCHINA^|^T.ATTR.UOMO^|^T.LAV.MACCHINA^|^T.LAV.UOMO^|^NOTE FASE^|^TERZISTA^|^GG.LAV.EST.^|^DIRECTORY FILE DISEGNO^|^NOME FILE DISEGNO^|^N.OPER.LAV.^|^N.OPER.ATTR.^|^GG.POSTICIPO^|^SCHED.CAP.ILLIM.^|^T.ATTRAVERSAMENTO^|^NUM.IMPRONTE^|^N.RIGA^|^RIGA TESTO FASE^
^E217501^|^SUPPORTO MOTORE MEC/80 grezzo 1L    <134>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900013400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E217501^|^SUPPORTO MOTORE MEC/80 grezzo 1L    <134>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900013400|18000000|18000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E217601^|^BASE PER TINTORETTO GREZZA <180>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900018000|6000000|6000000|13000|16000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E217701^|^CARCASSA RIDUTTORE Dis.DOK R335 grezza       <9>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900000900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E217701^|^CARCASSA RIDUTTORE Dis.DOK R335 grezza       <9>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900000900|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E217801^|^PIEDINO MOLLY grezzo <187>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|8000000|8000000|66000|80000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E217801^|^PIEDINO MOLLY grezzo <187>^|^ ^|20|^BUR^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E217901^|^CALOTTA INFERIORE DIA.120 grez za                    <188>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|30000|36000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E217901^|^CALOTTA INFERIORE DIA.120 grez za                    <188>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E217902^|^CALOTTA SUPERIORE DIA.120 grez za                    <188>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|30000|36000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E217902^|^CALOTTA SUPERIORE DIA.120 grez za                    <188>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E218001^|^REGGIMENSOLA DIS.1288AL-SP40 grezza               <153>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|8000000|8000000|28000|34000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E218001^|^REGGIMENSOLA DIS.1288AL-SP40 grezza               <153>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E218001^|^REGGIMENSOLA DIS.1288AL-SP40 grezza               <153>^|^ ^|30|^BUR^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|14|^N^|0|0|^ ^|^ ^
^E218101^|^BASE SK 203 grezza <362>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900036200|18000000|18000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E218201^|^FLANGIA ATTACCO MOTORE grezza <361>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900036100|18000000|18000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E218301^|^DISCO ROTAZIONE grezzo ANG.MURO<98>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|4000000|4000000|93000|19000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E218301^|^DISCO ROTAZIONE grezzo ANG.MURO<98>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E218401^|^PIANO SUPERIORE grezzo <199>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|8000000|8000000|96000|116000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E218401^|^PIANO SUPERIORE grezzo <199>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E218501^|^PROLUNGA SK205 grezza <364>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036400|6000000|6000000|79000|94000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E218601^|^SUPPORTO ANGOLARE grezzo ** <363>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036300|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E218602^|^SNODO ANGOLAZIONE grezzo ** <363>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036300|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E219001^|^CALOTTA INFERIORE DA 110 ** gr ezza        <366>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900036600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E219001^|^CALOTTA INFERIORE DA 110 ** gr ezza        <366>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036600|6000000|6000000|28000|10000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E219002^|^CALOTTA SUPERIORE DA 110 ** gr ezza        <366>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900036600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E219002^|^CALOTTA SUPERIORE DA 110 ** gr ezza        <366>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900036600|6000000|6000000|28000|10000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E219102^|^BASE RITARDATORE ** grezzo <370>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|27000|32000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E219102^|^BASE RITARDATORE ** grezzo <370>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|1000000|1000000|7000|7000|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E219201^|^PISTONE RITARDATORE grezzo <371>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900037100|6000000|6000000|28000|33000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E219401^|^FLANGIA DIA.155 grezza  <373>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900037300|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E219401^|^FLANGIA DIA.155 grezza  <373>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900037300|18000000|18000000|83000|29000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E219501^|^SUPPORTO MOTORE grezzo st.01  (374)^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900037400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E219501^|^SUPPORTO MOTORE grezzo st.01  (374)^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900037400|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E219701^|^GIUNTO grezzo -184^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900018400|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E219701^|^GIUNTO grezzo -184^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900018400|6000000|6000000|23000|8000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E219901^|^SUPPORTO CDU 165 grezzo <386>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900038600|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E219901^|^SUPPORTO CDU 165 grezzo <386>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900038600|12000000|12000000|83000|29000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E220101^|^CORPO ASPIRAZIONE ** <547>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900054700|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E220101^|^CORPO ASPIRAZIONE ** <547>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900054700|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E220102^|^TESTATA CILINDRO grezza** <547>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900054700|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E220102^|^TESTATA CILINDRO grezza** <547>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900054700|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E220103^|^CALOTTA MOTORE ANTERIORE st.01 <389>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038900|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E220104^|^CALOTTA MOTORE POSTERIORE st.0 1**                  <389>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038900|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E220201^|^BASE *** grezza <390>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039000|9000000|9000000|31000|37000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220202^|^FONDELLO *** grezzo <390>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039000|9000000|9000000|31000|37000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220203^|^PIEDINO *** grezzo <390>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039000|9000000|9000000|31000|37000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220301^|^COPERCHIO POMPA st. 01<388>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900021101|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E220301^|^COPERCHIO POMPA st. 01<388>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900021101|6000000|6000000|25000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E220401^|^CALOTTA EG 25 grezza <384>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038400|9000000|9000000|29000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220501^|^COPERCHIO EG 25 grezzo <383>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038300|9000000|9000000|28000|33000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220601^|^COPERCHIO EG 30 st. 01<381>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038100|9000000|9000000|28000|33000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220701^|^CALOTTA EG 30 st. 01<380>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038000|9000000|9000000|29000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220801^|^CORPO EG 25 grezzo <382>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900038200|9000000|9000000|77000|92000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E220901^|^CORPO EG 30 st. 01<379>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|8000000|8000000|79000|16000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E220901^|^CORPO EG 30 st. 01<379>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E221001^|^FONDELLO ** -466^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900037800|12000000|12000000|55000|19000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221002^|^TESTATA ** -467^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900037801|12000000|12000000|65000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221101^|^BICCHIERE SUB 2000 grezzo st.                 01  <395>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039500|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E221101^|^BICCHIERE SUB 2000 grezzo st.                 01  <395>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039500|12000000|12000000|80000|28000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221102^|^BICCHIERE SUB 2000   32 mm S/M ARCHIO grezzo <39501>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039501|2000000|2000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E221102^|^BICCHIERE SUB 2000   32 mm S/M ARCHIO grezzo <39501>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039501|12000000|12000000|80000|28000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221501^|^CALOTTA ANTERIORE Y14 ** st. <398>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221501^|^CALOTTA ANTERIORE Y14 ** st. <398>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039800|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221502^|^CALOTTA POSTERIORE Y14 ** st. <398>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221502^|^CALOTTA POSTERIORE Y14 ** st. <398>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039800|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221503^|^CALOTTA POSTERIORE MOTORE Y14 DIS. T096A grezzo <39801>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039801|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221503^|^CALOTTA POSTERIORE MOTORE Y14 DIS. T096A grezzo <39801>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039801|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221503^|^CALOTTA POSTERIORE MOTORE Y14 DIS. T096A grezzo <39801>^|^VERS01^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039801|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221503^|^CALOTTA POSTERIORE MOTORE Y14 DIS. T096A grezzo <39801>^|^VERS01^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039801|6000000|6000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221504^|^CALOTTA ANTERIORE MOTORE Y 14 DIS. 097/A grezzo <39801>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039801|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221504^|^CALOTTA ANTERIORE MOTORE Y 14 DIS. 097/A grezzo <39801>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039801|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221601^|^CARCASSA POSTERIORE Y14 ** st. 01 <396>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221601^|^CARCASSA POSTERIORE Y14 ** st. 01 <396>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039600|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221602^|^CARCASSA ANTERIORE Y14 ** st. 01 <396>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221602^|^CARCASSA ANTERIORE Y14 ** st. 01 <396>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039600|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221603^|^CARCASSA POSTERIORE Y14 ** st. 01 <39601>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039601|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221603^|^CARCASSA POSTERIORE Y14 ** st. 01 <39601>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039601|6000000|6000000|38000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221604^|^CARCASSA ANTERIORE Y14 ** st. 01 <39601>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039601|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221604^|^CARCASSA ANTERIORE Y14 ** st. 01 <39601>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039601|6000000|6000000|38000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221701^|^FLANGIA BLOCCAGGIO CORONA Y14 2T101A grezzo<397>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039700|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E221701^|^FLANGIA BLOCCAGGIO CORONA Y14 2T101A grezzo<397>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039700|12000000|12000000|58000|20000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221702^|^FLANGIA BLOCCAGGIO CORONA MOBI LE 2T101B grezzo<397>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039701|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E221702^|^FLANGIA BLOCCAGGIO CORONA MOBI LE 2T101B grezzo<397>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039701|12000000|12000000|58000|20000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E221801^|^SEMIANELLO DI FISSAGGIO grezzo <403>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E221801^|^SEMIANELLO DI FISSAGGIO grezzo <403>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040300|6000000|6000000|28000|10000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E221901^|^SEMICORONA grezza <402>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040200|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E221901^|^SEMICORONA grezza <402>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040200|12000000|12000000|75000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E222001^|^CORPO RIDUTTORE grezzo <400>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040000|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E222001^|^CORPO RIDUTTORE grezzo <400>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040000|12000000|12000000|62000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E222101^|^SEMIGUSCIO M534 ** grezzo <401>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222101^|^SEMIGUSCIO M534 ** grezzo <401>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040100|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222102^|^SEMIGUSCIO M533 ** grezzo <401>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222102^|^SEMIGUSCIO M533 ** grezzo <401>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040100|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222201^|^CALOTTA ANTERIORE DA 135 ** gr ezza <399>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039900|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222201^|^CALOTTA ANTERIORE DA 135 ** gr ezza <399>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039900|6000000|6000000|36000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222202^|^CALOTTA POSTERIORE DA 135 ** grezza <399>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900039900|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222202^|^CALOTTA POSTERIORE DA 135 ** grezza <399>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900039900|6000000|6000000|36000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222301^|^SUPPORTO PORTAPANNELLI DIS.153 87AL st. **        1Q  <115>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900011500|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222301^|^SUPPORTO PORTAPANNELLI DIS.153 87AL st. **        1Q  <115>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900011500|6000000|6000000|25000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222302^|^SUPPORTO PORTAPANNELLI DIS.152 87AL st. **        1Q  <115>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900011500|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E222302^|^SUPPORTO PORTAPANNELLI DIS.152 87AL st. **        1Q  <115>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900011500|6000000|6000000|25000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E222401^|^FLANGIA CORPO POMPA grezza <404>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900040400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E222401^|^FLANGIA CORPO POMPA grezza <404>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900040400|12000000|12000000|73000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E223001^|^MORSETTO M10 DX  st. 01  <411>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900041100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E223001^|^MORSETTO M10 DX  st. 01  <411>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900041100|6000000|6000000|30000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
